txn_id,src,dest,edge_type,amount,currency,is_fraudulent,time_since_previous_transaction,timestamp,transaction_type,name,mobile_number,pincode,narration,transaction_hour,is_weekend,is_odd_hour,tx_count_last_1hr,is_fast_transaction,city,is_high_risk_city,account_type,account_number,avg_amount_per_user,amount_deviation,dest_count_ratio,tx_count_per_user,is_just_below_threshold,structuring_count,is_structuring,unique_dest_count,is_mule_node,unique_tx_types,is_cross_channel,dest_is_routing_node,routing_depth,fraud_category,src_account_category,src_age_group,src_business_category,src_creation_date,src_gender,src_incorporation_year,src_institution_id,src_is_fraudulent,src_is_high_risk_category,src_name,src_node_type,src_number_of_employees,src_occupation,src_risk_score,dest_account_category,dest_age_group,dest_business_category,dest_creation_date,dest_gender,dest_incorporation_year,dest_institution_id,dest_is_fraudulent,dest_is_high_risk_category,dest_name,dest_node_type,dest_number_of_employees,dest_occupation,dest_risk_score
202,account_4443,account_4334,transaction,7374800.0,INR,False,601.1804385401012,2025-03-31 16:35:22,TransactionType.PAYMENT,Pratyush Rastogi,9405055542,751030,Bill payment - Jha-Sandhu,22,1,1,601.1804385401012,0,Bhubaneswar,0,Current,INCUR-1778-37425234,210688.69140845072,35.00313636941517,0.38712016250736486,142,0,1,0,1,0,1,0,0,1,normal,Loan,unknown,unknown,2022-03-06 15:24:18,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2024-09-21 10:24:48,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
203,account_3519,account_1183,transaction,987.18,INR,False,879.6414300584775,2025-02-21 03:57:00,TransactionType.PAYMENT,Hemal Modi,9843186187,751001,NEFT transfer - Dasgupta-Chaudhari,20,1,0,879.6414300584775,0,Bhubaneswar,0,Fixed Deposit,INFD0-9176-28661505,24038.85165217391,0.04106431330289552,0.23416124189144663,115,0,1,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
204,account_2021,account_1179,transaction,3648936.48,INR,False,2667.155136893704,2025-05-20 12:16:00,TransactionType.TRANSFER,Leena Gulati,9345501775,456550,"Salary credit from Som, Din and Prasad",12,0,0,2667.155136893704,0,Shajapur,0,Salary,INSAL-2815-26420172,91681.92460869566,39.799520963949675,0.2265895744840305,115,0,0,0,3,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_15,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
205,account_2548,account_1282,transaction,3237649.08,INR,False,1877.6740244142504,2025-06-29 16:54:00,TransactionType.TRANSFER,Brinda Chana,9455164478,244410,"EMI deduction - Dhingra, Mani and Ga",22,0,1,1877.6740244142504,0,Hasanpur,0,Salary,INSAL-5492-23987397,72264.8821582734,44.801903516642206,0.23499445679572126,139,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
206,account_2504,account_4468,transaction,48719.61,INR,True,31.825845321808874,2025-12-28 17:20:00,TransactionType.TRANSFER,Lopa Kadakia,9830334717,500038,"Urgent transfer to Murty, Bail and Kris",23,0,1,31.825845321808874,1,Hyderabad,1,Wallet,INWLT-5928-81115772,12090.16395348837,14.377455688807418,1.2649849823983386,129,1,14,1,11,1,3,1,1,8,mule_network,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2021-02-04 18:57:09,unknown,,institution_20,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
207,account_3798,account_4268,transaction,8380.86,INR,False,1081.6400855535599,2025-10-20 08:45:00,TransactionType.PAYMENT,Reyansh Chandra,9332395314,751030,Bill payment - Patel-Ganguly,16,0,0,1081.6400855535599,0,Bhubaneswar,0,Salary,INSAL-3335-38158700,39504.502,0.21214412108976619,0.20712745774459157,140,0,1,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2024-06-30 14:03:11,unknown,,institution_1,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
208,account_3718,account_1183,transaction,503.78,INR,False,618.7878718795143,2025-09-07 15:07:00,TransactionType.TRANSFER,Ijaya Sami,9624449482,456550,EMI deduction - Deshpande-Sheth,23,0,1,618.7878718795143,0,Shajapur,0,Savings,INSAV-8311-81509248,115.17999999999999,4.3362024444827,1.0500906504420353,465,0,0,0,2,1,1,0,0,2,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
209,account_4361,account_3346,transaction,2405.76,INR,False,3476.029173328105,2025-03-25 08:26:00,TransactionType.PAYMENT,Yadavi Parikh,9948463558,751030,Online purchase at Sen Inc,16,0,0,3476.029173328105,0,Bhubaneswar,0,Salary,INSAL-4980-29521428,59393.56633333333,0.04050471530507401,0.2663429440748705,150,0,1,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2023-07-26 09:25:42,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
210,account_3621,account_1167,transaction,1469.59,INR,False,2623.160582652664,2025-12-24 01:14:00,TransactionType.PAYMENT,Aryan Misra,9247126071,244601,"Salary credit from Sahni, Ravel and Pil",22,0,1,2623.160582652664,0,Rampur,0,Salary,INSAL-5600-35353604,38465.51906542056,0.03820439269538913,0.1918104389178338,107,0,1,0,3,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
211,account_4435,account_2841,transaction,198464.46,INR,True,46.21915395689517,2025-04-13 15:06:00,TransactionType.TRANSFER,Gavin Thaker,9179754220,600040,Urgent transfer to Chana and Sons,23,0,1,46.21915395689517,1,Chennai,1,Wallet,INWLT-1368-96480429,57726.47136645963,16.12060888950227,1.4636458723749228,161,0,14,1,6,1,3,1,1,8,cross_channel,Loan,unknown,unknown,2015-10-30 04:16:05,unknown,,institution_15,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
212,account_1324,account_1213,transaction,2829095.9,INR,False,3359.97875414844,2025-10-02 09:16:00,TransactionType.TRANSFER,Christopher Baria,9966472993,244221,EMI deduction - Edwin PLC,19,0,0,3359.97875414844,0,Amroha,0,Fixed Deposit,INFD0-3105-40776138,72882.36458015267,38.81675765515371,0.2771401293977992,131,0,0,0,3,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_13,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
213,account_3518,account_1226,transaction,411.7,INR,False,1377.1021444391217,2025-06-16 19:59:00,TransactionType.PAYMENT,Chandani Ben,9272064653,456550,Bill payment - Kumar and Sons,22,0,1,1377.1021444391217,0,Shajapur,0,Savings,INSAV-9556-95049622,41552.1652,0.00990778916644357,0.3873082946693911,125,0,1,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
214,account_2001,account_4103,transaction,4.44,INR,False,1649.8889296345833,2025-05-03 17:07:00,TransactionType.PAYMENT,Indira Raja,9200378987,456335,UPI payment to Mall-Sangha,23,0,1,1649.8889296345833,0,Nagda,0,Fixed Deposit,INFD0-1961-18573976,213.376484375,0.02071122685374992,0.3344404548335439,128,0,1,0,2,0,1,0,1,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
215,account_4326,account_1200,transaction,3619233.22,INR,False,1920.2414564886983,2025-02-07 05:12:00,TransactionType.TRANSFER,Harish Viswanathan,9865686458,751010,Salary credit from Baria-Sani,20,0,0,1920.2414564886983,0,Bhubaneswar,0,Fixed Deposit,INFD0-1728-28048505,54112.42060150376,66.88235893739501,0.190317900401975,133,0,1,0,2,0,1,0,0,1,normal,Loan,unknown,unknown,2023-05-26 18:02:47,unknown,,institution_14,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
216,account_4241,account_1448,transaction,231493.54,INR,True,29.53968966648825,2025-12-31 17:42:00,TransactionType.TRANSFER,Champak Walla,9958391064,380001,Immediate txn ref Saran Ltd,22,1,1,29.53968966648825,1,Ahmedabad,1,Wallet,INWLT-6777-90211502,50888.90722891566,31.206770828874404,1.5252733597694135,166,0,8,1,5,1,3,1,1,5,spray_attack,Current,unknown,unknown,2016-12-31 03:02:02,unknown,,institution_13,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_21,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
217,account_3444,account_1556,transaction,25819.04,INR,False,2907.8789223402937,2025-10-15 12:03:00,TransactionType.TRANSFER,Lajita Deol,9932432357,244601,Bill payment - Chawla PLC,22,0,1,2907.8789223402937,0,Rampur,0,Salary,INSAL-6535-31313586,158264.7585,0.16313724614032668,0.29687565681744454,120,0,0,0,3,0,1,0,0,2,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
218,account_3586,account_3840,transaction,2932.92,INR,False,1539.6579070090356,2025-11-22 11:12:00,TransactionType.PAYMENT,Arjun Mandal,9963403993,244221,Salary credit from Sura LLC,22,0,1,1539.6579070090356,0,Amroha,0,Savings,INSAV-4881-96208387,22037.459539748954,0.13308189688621994,1.3887915690740948,478,0,1,0,2,0,1,0,1,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_14,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
219,account_1983,account_4417,transaction,1506.34,INR,False,734.8445711928466,2025-07-17 16:53:00,TransactionType.PAYMENT,Pranit Tak,9303595503,841301,"UPI payment to Vyas, Dhar and Memon",20,0,0,734.8445711928466,0,Siwan,0,Salary,INSAL-5057-19724049,22358.076544117648,0.0673704031124799,0.32417775914733915,136,0,1,0,1,0,1,0,1,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_17,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2019-02-06 13:29:59,unknown,,institution_5,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
220,account_3217,account_2721,transaction,455.66,INR,False,2923.699834312914,2025-10-15 13:20:00,TransactionType.PAYMENT,Yutika Jayaraman,9936143618,244601,"NEFT transfer - Lata, Mishra and Sub",17,0,0,2923.699834312914,0,Rampur,0,Savings,INSAV-5943-82955817,161.78112554112556,2.799218880476905,1.3800215729581808,462,0,0,0,1,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_22,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_17,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
221,account_2071,account_3071,transaction,1501.33,INR,False,1147.7627543615426,2025-09-26 14:39:00,TransactionType.PAYMENT,Anthony Mallick,9653608127,456001,NEFT transfer - Nagy PLC,9,0,0,1147.7627543615426,0,Ujjain,0,Current,INCUR-3265-29609916,66742.450625,0.022494042275927054,0.3866594096473107,128,0,0,0,2,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_20,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
222,account_1668,account_1280,transaction,25.12,INR,False,3579.0757065691564,2025-11-18 16:27:00,TransactionType.TRANSFER,Chameli Zachariah,9355069520,244221,Bill payment - Saxena PLC,17,0,0,3579.0757065691564,0,Amroha,0,Salary,INSAL-3159-35294342,567.5978571428572,0.04417885098305732,0.2799523586672258,126,0,0,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_2,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
223,account_3258,account_1286,transaction,44117.66,INR,False,2287.7555971544416,2025-03-28 18:43:00,TransactionType.PAYMENT,Charvi Raman,9367828863,751010,Bill payment - Dubey-Goel,23,1,1,2287.7555971544416,0,Bhubaneswar,0,Fixed Deposit,INFD0-3933-25584378,61867.91938053097,0.7130827633928747,0.2996094782299123,113,1,1,0,1,0,1,0,0,1,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
224,account_4087,account_1311,transaction,2882398.52,INR,False,1533.1829942876834,2025-10-24 10:07:00,TransactionType.TRANSFER,Brinda Dixit,9965972545,751010,NEFT transfer - Sem Ltd,14,1,0,1533.1829942876834,0,Bhubaneswar,0,Savings,INSAV-7787-83398459,84782.16781021898,33.99729680367737,0.21294567169732823,137,0,1,0,2,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
225,account_1980,account_1275,transaction,8946.48,INR,False,2157.3905972297775,2025-09-14 13:37:00,TransactionType.TRANSFER,Widisha Barman,9748475265,244221,"Online purchase at Roy, Gade and Mannan",16,1,0,2157.3905972297775,0,Amroha,0,Current,INCUR-6005-26982056,24422.442635658914,0.3663070818254707,0.1800175359491295,129,0,1,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
226,account_1381,account_1871,transaction,3747.36,INR,False,1148.4700875993872,2025-06-27 11:23:00,TransactionType.PAYMENT,Samar Peri,9528066498,244601,UPI payment to Doctor-Ganesh,23,0,1,1148.4700875993872,0,Rampur,0,Fixed Deposit,INFD0-3553-25816499,39009.39626865671,0.09606054689095414,0.2977378564155639,134,0,1,0,2,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
227,account_4129,account_1279,transaction,12959.84,INR,False,1283.3853552310904,2025-12-18 10:10:00,TransactionType.PAYMENT,Panini Kala,9365200410,751010,"Online purchase at Mannan, Bansal and A",23,0,1,1283.3853552310904,0,Bhubaneswar,0,Current,INCUR-3691-22253019,45950.0538317757,0.2820357515073597,0.12467799792293213,107,0,1,0,1,0,1,0,0,2,normal,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_12,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_19,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
228,account_4215,account_1295,transaction,635.45,INR,False,2882.6466850304464,2025-10-18 19:58:00,TransactionType.PAYMENT,Varsha Naik,9342111528,751010,"NEFT transfer - Chacko, Das and Buta",20,1,0,2882.6466850304464,0,Bhubaneswar,0,Current,INCUR-4080-39517331,93766.87932885905,0.006776840902750659,0.28131176092413224,149,0,1,0,1,0,1,0,0,2,normal,Loan,unknown,unknown,2022-05-07 21:26:10,unknown,,institution_13,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_6,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
229,account_3185,account_3220,transaction,1283.4,INR,False,2194.584266424956,2025-07-16 08:09:00,TransactionType.PAYMENT,Nicholas Memon,9590212897,751030,EMI deduction - Chakraborty Inc,23,0,1,2194.584266424956,0,Bhubaneswar,0,Savings,INSAV-9672-94767490,64419.723768115946,0.01992216052430009,0.23072676792855362,138,0,1,0,2,0,1,0,0,1,normal,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_3,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
230,account_3550,account_3787,transaction,257143.26,INR,True,33.397380339081714,2025-12-29 18:23:00,TransactionType.TRANSFER,Dipta Rau,9992242656,400093,Urgent transfer to Menon Inc,22,1,1,33.397380339081714,1,Mumbai,1,Wallet,INWLT-9973-96442584,16453.36628318584,91.20466280318911,5.485985715242156,452,0,8,1,19,1,2,1,1,7,structuring,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
231,account_3588,account_1216,transaction,1771.2,INR,False,1444.5064098717794,2025-08-13 22:05:00,TransactionType.PAYMENT,Advika Shenoy,9599726244,456010,"Online purchase at Hora, Varty and Bhar",12,1,0,1444.5064098717794,0,Ujjain,0,Current,INCUR-5969-83186692,19664.21314102564,0.09006767367829419,0.7810463931795871,468,0,1,0,3,0,1,0,0,1,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
232,account_3168,account_1308,transaction,12530.0,INR,False,3247.3074828687427,2025-09-11 14:38:00,TransactionType.WITHDRAWAL,Jasmit Kunda,9475722808,751010,Online purchase at Chatterjee PLC,11,0,0,3247.3074828687427,0,Bhubaneswar,0,Current,INCUR-6936-40855439,31923.70598425197,0.3924859952095058,0.23308902192830852,127,0,1,0,3,1,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_4,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_7,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
233,account_1343,account_2741,transaction,3845.18,INR,False,3492.7292202400668,2025-08-08 16:38:00,TransactionType.PAYMENT,Jyoti Om,9493305297,841001,Online purchase at Loyal-Cheema,19,0,0,3492.7292202400668,0,Chhapra,0,Savings,INSAV-7365-86626216,15607.520336842106,0.2463513463812388,0.9892358137489314,475,0,1,0,1,0,1,0,0,1,normal,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_0,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
234,account_4349,account_1281,transaction,11313.16,INR,False,3204.911706524449,2025-03-29 18:05:00,TransactionType.TRANSFER,Mason Char,9172871963,841226,UPI payment to Sem-Singhal,22,0,1,3204.911706524449,0,Siwan,0,Salary,INSAL-3799-14432280,70619.96676056337,0.1601954846972949,0.3960498751437904,142,0,1,0,2,0,1,0,1,2,normal,Loan,unknown,unknown,2020-10-18 11:23:19,unknown,,institution_10,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_11,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
235,account_4415,account_3451,transaction,333394.62,INR,True,13.803999434712264,2025-12-30 10:44:00,TransactionType.TRANSFER,Dayamai Jaggi,9993928858,380001,"Immediate txn ref Sawhney, Devi and Do",23,1,1,13.803999434712264,1,Ahmedabad,1,Savings,INSAV-5610-88439266,21904.778065843624,113.27547817544381,6.017914061386801,486,0,15,1,14,1,3,1,1,7,structuring,Current,unknown,unknown,2020-08-10 18:57:21,unknown,,institution_18,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Loan,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_8,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
236,account_3357,account_1882,transaction,146554.19,INR,True,7.596569657817605,2025-12-26 09:09:00,TransactionType.TRANSFER,Abhimanyu Bhatnagar,9384592709,400001,"Cash withdrawal at ATM Sharma, Khare and Na",2,1,1,7.596569657817605,1,Mumbai,1,Current,INCUR-9212-93131195,46156.41101851851,17.29686525616731,1.2410312052534342,108,0,4,1,9,1,3,1,1,3,structuring,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_9,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Savings,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_18,True,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
237,account_1532,account_1266,transaction,3685866.86,INR,False,3465.4272447094254,2025-05-17 09:29:00,TransactionType.TRANSFER,Rishi Chana,9513305935,341502,Bill payment - Dixit-Dhar,22,0,1,3465.4272447094254,0,Nawa,0,Salary,INSAL-4035-39398689,60416.455,61.006655444192404,0.3742086737076262,136,0,0,0,1,0,1,0,0,2,normal,AccountCategory.CASH,unknown,unknown,unknown,unknown,,unknown,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25,Current,unknown,unknown,2025-01-01 00:00:00,unknown,,institution_1,False,unknown,unknown,NodeType.ACCOUNT,,unknown,0.25
